date,avgTa,minTa,maxTa,sumRn,avgRhm,sumSsHr,avgWs,minTg,avgTs,sumGsr,crop
2025-06-30,28.133333333333336,23.5,32.666666666666664,,76.10000000000001,9.299999999999999,1.2,21.866666666666664,31.866666666666664,24.13,cucumber
2025-07-01,28.066666666666666,24.166666666666668,32.800000000000004,1.15,80.66666666666667,6.566666666666666,1.1,22.7,31.600000000000005,19.91,cucumber
2025-07-02,28.333333333333332,24.366666666666664,32.6,,78.23333333333333,8.033333333333333,1.1333333333333335,22.900000000000002,32.166666666666664,22.485,cucumber
2025-07-03,27.933333333333334,25.03333333333333,32.166666666666664,,75.26666666666667,7.866666666666667,1.2333333333333332,23.2,32.666666666666664,22.060000000000002,cucumber
2025-07-04,27.099999999999998,24.066666666666666,30.433333333333334,,76.89999999999999,4.433333333333334,1.4333333333333333,22.2,31.099999999999998,17.205,cucumber
2025-07-05,27.933333333333334,24.766666666666666,32.1,,74.8,7.566666666666667,1.3,22.46666666666667,33.6,22.955,cucumber
2025-07-06,28.2,25.266666666666666,32.300000000000004,,77.06666666666666,4.833333333333333,1.1666666666666667,22.900000000000002,32.4,19.775,cucumber
2025-07-07,29.266666666666666,25.366666666666664,34.4,,76.43333333333334,7.6000000000000005,0.9666666666666667,23.666666666666668,35.03333333333333,22.14,cucumber
2025-07-08,29.666666666666668,25.233333333333334,35.833333333333336,17.4,76.23333333333333,8.700000000000001,0.7999999999999999,23.666666666666668,35.73333333333333,23.165,cucumber
2025-07-09,30.03333333333333,24.666666666666668,35.166666666666664,,59.0,12.633333333333333,1.1666666666666667,21.833333333333332,35.56666666666667,26.835,cucumber
2025-07-10,29.2,23.0,34.93333333333334,,48.6,12.566666666666668,1.3333333333333333,19.633333333333336,35.2,28.27,cucumber
2025-07-11,28.766666666666666,23.400000000000002,34.333333333333336,,48.6,13.299999999999999,1.5333333333333334,19.8,36.199999999999996,29.325,cucumber
2025-07-12,27.366666666666664,21.666666666666668,34.0,,58.03333333333333,12.666666666666666,1.1333333333333333,18.166666666666668,35.43333333333334,28.285,cucumber
2025-07-13,24.566666666666666,20.933333333333334,29.866666666666664,5.866666666666667,80.5,2.1999999999999997,0.6666666666666666,19.2,28.766666666666666,12.75,cucumber
2025-07-14,22.900000000000002,20.233333333333334,29.733333333333334,11.666666666666666,86.8,3.8333333333333335,1.0333333333333334,19.566666666666666,27.03333333333333,17.005000000000003,cucumber
2025-07-15,22.666666666666668,20.433333333333334,25.233333333333334,1.9333333333333333,86.96666666666665,0.3333333333333333,1.1,20.666666666666668,24.733333333333334,7.8,cucumber
