DATE,unit,avg_price,price_per_kg,volume,max_price,min_price
2025-12-25,1kg상자,17276.58,17276.58,80506.5,,
2025-12-26,1kg상자,17175.95,17175.95,56646.0,,
2025-12-27,1kg상자,16852.26,16852.26,64290.5,,
2025-12-29,1kg상자,16424.38,16424.38,81508.0,,
2025-12-30,1kg상자,16640.78,16640.78,76447.0,,
2025-12-31,1kg상자,16104.11,16104.11,108604.1,,
2026-01-01,1kg상자,18425.0,18425.0,186.0,23517.0,13255.0
2026-01-02,1kg상자,18689.0,18689.0,75346.0,35490.0,4000.0
2026-01-03,1kg상자,17070.0,17070.0,479106.0,61882.0,1000.0
2026-01-05,1kg상자,15937.0,15937.0,376218.0,36304.0,2000.0
2026-01-06,1kg상자,14869.0,14869.0,271676.0,50960.0,2000.0
2026-01-07,1kg상자,14710.0,14710.0,230794.0,30053.0,2000.0
2026-01-08,1kg상자,15394.0,15394.0,256728.0,38000.0,725.0
2026-01-09,1kg상자,14371.0,14371.0,295267.0,35800.0,2000.0
2026-01-10,1kg상자,13785.0,13785.0,328608.0,36400.0,2000.0
2026-01-12,1kg상자,13465.0,13465.0,343319.0,37200.0,900.0
2026-01-13,1kg상자,12502.0,12502.0,310812.0,37200.0,2000.0
2026-01-14,1kg상자,12552.0,12552.0,258892.0,36000.0,0.0
2026-01-15,1kg상자,13983.0,13983.0,250592.0,35000.0,1000.0
2026-01-16,1kg상자,14340.0,14340.0,319680.0,37000.0,1000.0
2026-01-17,1kg상자,15017.0,15017.0,344203.0,31200.0,1000.0
2026-01-19,1kg상자,13727.0,13727.0,381923.0,35000.0,2000.0
2026-01-20,1kg상자,12254.0,12254.0,355275.0,36600.0,1000.0
2026-01-21,1kg상자,11976.0,11976.0,268530.0,39000.0,1000.0
2026-01-22,1kg상자,12777.0,12777.0,252732.0,36000.0,1500.0
2026-01-23,1kg상자,12096.0,12096.0,313454.0,46000.0,1000.0
2026-01-24,1kg상자,12614.0,12614.0,368102.0,44438.0,1000.0
2026-01-25,1kg상자,12000.0,12000.0,40.0,13400.0,10600.0
2026-01-26,1kg상자,13237.0,13237.0,372009.0,188571.0,2000.0
2026-01-27,1kg상자,12651.0,12651.0,309177.0,37913.0,1000.0
2026-01-28,1kg상자,13401.0,13401.0,259920.0,41266.0,2500.0
2026-01-29,1kg상자,13850.0,13850.0,283751.0,145714.0,800.0
2026-01-30,1kg상자,13892.0,13892.0,337682.0,46000.0,1500.0
2026-01-31,1kg상자,13378.0,13378.0,387482.0,46000.0,2000.0
2026-02-02,1kg상자,13208.0,13208.0,414456.0,46000.0,1000.0
2026-02-03,1kg상자,12267.0,12267.0,349699.0,38600.0,1500.0
2026-02-04,1kg상자,11838.0,11838.0,317233.0,46000.0,1194.0
2026-02-05,1kg상자,11546.0,11546.0,345894.0,48880.0,1000.0
2026-02-06,1kg상자,10858.0,10858.0,469836.0,38311.0,1000.0
2026-02-07,1kg상자,9700.0,9700.0,518272.0,46000.0,1000.0
2026-02-08,1kg상자,11176.0,11176.0,673.0,15300.0,6764.0
2026-02-09,1kg상자,9262.0,9262.0,579953.0,46000.0,1000.0
2026-02-10,1kg상자,8468.0,8468.0,515960.0,37600.0,1000.0
2026-02-11,1kg상자,9012.0,9012.0,411323.0,46000.0,700.0
2026-02-12,1kg상자,10192.0,10192.0,396884.0,40000.0,1000.0
2026-02-13,1kg상자,11514.0,11514.0,500207.0,46000.0,800.0
2026-02-14,1kg상자,11749.0,11749.0,678102.0,40577.0,1000.0
2026-02-15,1kg상자,10384.0,10384.0,117582.0,26000.0,1000.0
2026-02-16,1kg상자,8089.0,8089.0,913540.0,46000.0,700.0
2026-02-19,1kg상자,6915.0,6915.0,76599.0,30703.0,1000.0
2026-02-20,1kg상자,6225.0,6225.0,1056839.0,46000.0,500.0
2026-02-21,1kg상자,5863.0,5863.0,930820.0,28000.0,333.0
2026-02-23,1kg상자,6169.0,6169.0,959527.0,144000.0,0.0
2026-02-24,1kg상자,5358.0,5358.0,764041.0,27398.0,0.0
2026-02-25,1kg상자,5440.0,5440.0,595752.0,37000.0,400.0
2026-02-26,1kg상자,6276.0,6276.0,570682.0,34470.0,500.0
2026-02-27,1kg상자,7191.0,7191.0,585219.0,38000.0,200.0
2026-02-28,1kg상자,7861.0,7861.0,649099.0,35333.0,1000.0
2026-03-02,1kg상자,7456.0,7456.0,757831.0,26338.0,1000.0
2026-03-03,1kg상자,6607.0,6607.0,707541.0,80000.0,0.0
2026-03-04,1kg상자,7043.0,7043.0,576591.0,80000.0,0.0
2026-03-05,1kg상자,7093.0,7093.0,652027.0,80000.0,1000.0
2026-03-06,1kg상자,7198.0,7198.0,715637.0,80000.0,1000.0
2026-03-07,1kg상자,6270.0,6270.0,468547.0,20000.0,500.0
2026-03-09,1kg상자,6477.0,6477.0,880203.0,61923.0,1000.0
2026-03-10,1kg상자,6147.0,6147.0,717174.0,100000.0,500.0
2026-03-11,1kg상자,6242.0,6242.0,580976.0,61739.0,0.0
2026-03-12,1kg상자,6763.0,6763.0,607047.0,100000.0,1000.0
2026-03-13,1kg상자,6845.0,6845.0,618580.0,80000.0,1100.0
2026-03-14,1kg상자,7411.0,7411.0,635159.0,100000.0,600.0
2026-03-16,1kg상자,7000.0,7000.0,784423.0,88000.0,800.0
2026-03-17,1kg상자,6369.0,6369.0,695744.0,60143.0,800.0
2026-03-18,1kg상자,6359.0,6359.0,589829.0,88889.0,500.0
2026-03-19,1kg상자,6026.0,6026.0,700335.0,46899.0,1000.0
2026-03-20,1kg상자,6184.0,6184.0,752379.0,76667.0,500.0
2026-03-21,1kg상자,6600.0,6600.0,685996.0,73818.0,400.0
2026-03-23,1kg상자,6505.0,6505.0,844985.0,90000.0,1000.0
2026-03-24,1kg상자,6004.0,6004.0,758750.0,49873.0,800.0
2026-03-25,1kg상자,5830.0,5830.0,677439.0,57692.0,300.0
2026-03-26,1kg상자,5989.0,5989.0,727415.0,90000.0,700.0
2026-03-27,1kg상자,6222.0,6222.0,697892.0,79604.0,320.0
2026-03-28,1kg상자,6536.0,6536.0,732994.0,71500.0,0.0
2026-03-30,1kg상자,5930.0,5930.0,925001.0,64096.0,500.0
2026-03-31,1kg상자,5008.0,5008.0,822792.0,57034.0,500.0
2026-04-01,1kg상자,5171.0,5171.0,664474.0,51203.0,500.0
2026-04-02,1kg상자,5451.0,5451.0,744285.0,52000.0,150.0
2026-04-03,1kg상자,6197.0,6197.0,708559.0,44490.0,500.0
2026-04-04,1kg상자,6097.0,6097.0,412467.0,70000.0,500.0
2026-04-06,1kg상자,6035.0,6035.0,852358.0,46000.0,500.0
2026-04-07,1kg상자,5472.0,5472.0,723139.0,53257.0,500.0
2026-04-08,1kg상자,5653.0,5653.0,596320.0,46000.0,500.0
2026-04-09,1kg상자,5702.0,5702.0,535147.0,54497.0,-1100.0
2026-04-10,1kg상자,5943.0,5943.0,496777.0,50237.0,500.0
2026-04-11,1kg상자,6813.0,6813.0,537780.0,44000.0,500.0
2026-04-13,1kg상자,6510.0,6510.0,578698.0,43000.0,800.0
2026-04-14,1kg상자,6261.0,6261.0,313321.0,42000.0,500.0
